cv_acc,cv_acc_nc,cv_acc_pc,cv_f1,data_name,hyper_params,is_normalized,model_name,param_c,param_gamma,param_linvar,prepr_name,test_acc,test_acc_nc,test_acc_pc,test_f1
0.9929230769230769,1.0,0.9870238095238096,0.9931098724142202,GTZAN,"{""hidden_neurons"": [100, 100], ""dropout"": 0.0}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9844307692307692,0.9858299396681748,0.9850579975579976,0.9844332268382204,GTZAN,"{""hidden_neurons"": [100, 100], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9930769230769231,0.9961666666666668,0.991491341991342,0.9927156062328476,GTZAN,"{""hidden_neurons"": [100, 100, 100], ""dropout"": 0.0}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9820307692307689,0.9825297317062024,0.9804169360051712,0.9808997962044362,GTZAN,"{""hidden_neurons"": [100, 100, 100], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9851384615384614,0.9930476190476188,0.9777855037119744,0.9839988662990574,GTZAN,"{""C"": 47.89473684210526, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.972553846153846,0.9913214285714286,0.956856116106116,0.9714875609168336,GTZAN,"{""C"": 53.10526315789473, ""gamma"": 0.008531678524172814}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9852,0.981108225108225,0.9884918414918415,0.9847742736926469,GTZAN,"{""hidden_neurons"": [100, 100, 100, 100, 100], ""dropout"": 0}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9812,0.9738374958374956,0.9908961038961038,0.9795099625652229,GTZAN,"{""hidden_neurons"": [100, 100, 100, 100, 100], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9868,0.9881492673992672,0.9868915643180348,0.9866608653916412,GTZAN,"{""hidden_neurons"": [100, 100, 100, 100, 100, 100], ""dropout"": 0}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.979753846153846,0.98306803490627,0.9779993535875892,0.9793685065823209,GTZAN,"{""hidden_neurons"": [100, 100, 100, 100, 100, 100], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9610153846153844,0.9453618881118884,0.9781438561438559,0.9607111402258472,GTZAN,"{""C"": 58.315789473684205, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.95,0.95,0.95,0.95
0.9506769230769231,0.9343953660718364,0.9662655975775171,0.9494762515327968,GTZAN,"{""C"": 84.36842105263158, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.95,0.95,0.95,0.95
0.966553846153846,0.9379455854602909,0.9966433566433568,0.9657918579485104,GTZAN,"{""C"": 89.57894736842105, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9584923076923076,0.9339666281430988,0.9845627705627704,0.9575862512387028,GTZAN,"{""C"": 100.0, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9562153846153844,0.9405661397426102,0.9707416945799298,0.9562357411170052,GTZAN,"{""C"": 100.0, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.95,0.95,0.95,0.95
0.9399384615384612,0.9347904069614592,0.9516056639438988,0.9382351570927238,GTZAN,"{""hidden_neurons"": [200, 200, 200], ""dropout"": 0.0}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9476307692307688,0.9452617219381924,0.9558315675552512,0.9436918451239836,GTZAN,"{""hidden_neurons"": [200, 200, 200], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9125538461538462,0.8664271986183749,0.964082242920478,0.9141094431764664,GTZAN,"{""C"": 6.2105263157894735, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,MIRData,0.95,0.95,0.95,0.95
0.9484307692307692,0.9254312766696668,0.9731021478521478,0.9468108213957284,GTZAN,"{""C"": 11.421052631578947, ""gamma"": 0.09236708571873885}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.8977230769230767,0.8387980075480077,0.9578778998778996,0.9022398069324926,GTZAN,"{""C"": 16.63157894736842, ""gamma"": 0.0038566204211634724}",1,mv_svm,,,,MIRData,0.925,0.95,0.9,0.9230769230769232
0.9509230769230764,0.925266703884351,0.9808305860805858,0.9510074777986459,GTZAN,"{""C"": 16.63157894736842, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9492615384615384,0.9457575675958028,0.954022497110732,0.9474513673443988,GTZAN,"{""C"": 32.26315789473684, ""gamma"": 0.09236708571873885}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.8954769230769232,0.8397294160088278,0.9539299981064686,0.8974785840877628,GTZAN,"{""C"": 42.68421052631579, ""gamma"": 0.0017433288221999908}",1,mv_svm,,,,MIRData,0.925,0.95,0.9,0.9230769230769232
0.9345538461538462,0.8999782080664431,0.968285420461891,0.9354609639400742,GTZAN,"{""C"": 58.315789473684205, ""gamma"": 0.0038566204211634724}",1,mv_svm,,,,MIRData,0.95,0.95,0.95,0.95
0.9648615384615384,0.9366827956185538,0.9952380952380949,0.9635389256364724,GTZAN,"{""C"": 63.526315789473685, ""gamma"": 0.008531678524172814}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9593846153846152,0.9449383146093671,0.9735751748251744,0.9588468314091376,GTZAN,"{""C"": 79.1578947368421, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.95,0.95,0.95,0.95
0.9570153846153842,0.9379685612804808,0.9768497540471224,0.956582293493878,GTZAN,"{""C"": 84.36842105263158, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.95,0.95,0.95,0.95
0.9216923076923078,0.8746873711084235,0.9685451492951492,0.9224309238262586,GTZAN,"{""C"": 100.0, ""gamma"": 0.0017433288221999908}",1,mv_svm,,,,MIRData,0.95,0.95,0.95,0.95
0.9687384615384612,0.9399944450973859,1.0,0.967934336087896,GTZAN,"{""C"": 100.0, ""gamma"": 0.008531678524172814}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9217846153846152,0.8969812393488865,0.9453514108870142,0.9218122391363528,GTZAN,"{""hidden_neurons"": [50], ""dropout"": 0.0}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9538769230769232,0.9504618551383256,0.9567888500388498,0.9516247416772492,GTZAN,"{""hidden_neurons"": [50, 50], ""dropout"": 0.0}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9406461538461538,0.930820227158462,0.9495916305916304,0.9397118032319868,GTZAN,"{""hidden_neurons"": [50, 50, 50], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9165846153846156,0.8941255803020508,0.9380633810633808,0.9168258481333624,GTZAN,"{""hidden_neurons"": [100], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.8984307692307693,0.8697733051262463,0.930760159431212,0.9008245591178063,GTZAN,"{""hidden_neurons"": [100], ""dropout"": 0.5}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9507692307692308,0.9453651267033616,0.960298618048618,0.950570288049231,GTZAN,"{""hidden_neurons"": [100, 100], ""dropout"": 0.0}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9460307692307692,0.9286396691543748,0.9660775956070072,0.9459309555074475,GTZAN,"{""hidden_neurons"": [100, 100], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9437538461538459,0.9382276889776888,0.9511918914418912,0.9436716771559446,GTZAN,"{""hidden_neurons"": [100, 100, 100], ""dropout"": 0.0}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9414461538461538,0.940140342114026,0.9419028194028192,0.9380309517380178,GTZAN,"{""hidden_neurons"": [100, 100, 100], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9687384615384614,0.9397930631460042,0.9984615384615384,0.9691607329372476,GTZAN,"{""C"": 47.89473684210526, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9631384615384612,0.9358451858598916,0.9929377289377288,0.9612797684176658,GTZAN,"{""C"": 53.10526315789473, ""gamma"": 0.008531678524172814}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9374461538461536,0.9323792988057692,0.9435745521248614,0.9362710932446674,GTZAN,"{""hidden_neurons"": [100, 100, 100, 100, 100], ""dropout"": 0}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9380923076923076,0.933880203130203,0.942587273837274,0.9358990052007288,GTZAN,"{""hidden_neurons"": [100, 100, 100, 100, 100], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.939692307692308,0.9345792202293751,0.9450577992698734,0.9358202609723923,GTZAN,"{""hidden_neurons"": [100, 100, 100, 100, 100, 100], ""dropout"": 0}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9384307692307694,0.9243638142902848,0.957489890828126,0.9377825195296248,GTZAN,"{""hidden_neurons"": [100, 100, 100, 100, 100, 100], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.95,0.95,0.95
0.9850000000000004,1.0,0.96755772005772,0.9827069130021859,columbia-train,"{""C"": 58.315789473684205, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9816666666666668,0.9983333333333332,0.9649551004551004,0.9806363916371416,columbia-train,"{""C"": 84.36842105263158, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9833333333333334,0.9988888888888888,0.9687731990231988,0.9819727357149732,columbia-train,"{""C"": 89.57894736842105, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9858333333333336,1.0,0.974718448218448,0.986798920099602,columbia-train,"{""C"": 100.0, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9833333333333334,1.0,0.9668070654835358,0.9821586866018648,columbia-train,"{""C"": 100.0, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9941666666666664,1.0,0.9886909756909756,0.9940462199720781,columbia-train,"{""hidden_neurons"": [200, 200, 200], ""dropout"": 0.0}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9975,1.0,0.9953663003663004,0.9975896940418678,columbia-train,"{""hidden_neurons"": [200, 200, 200], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9916666666666668,0.9983333333333334,0.987070060658296,0.9924886872581024,columbia-train,"{""C"": 6.2105263157894735, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,RhythmData,0.9,0.8,1.0,0.9090909090909092
0.9916666666666668,1.0,0.983260536848772,0.9912463693831808,columbia-train,"{""C"": 11.421052631578947, ""gamma"": 0.09236708571873885}",1,mv_svm,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9866666666666668,0.9986666666666668,0.97408715467539,0.9853014045010258,columbia-train,"{""C"": 16.63157894736842, ""gamma"": 0.0038566204211634724}",1,mv_svm,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9908333333333336,1.0,0.9833759573759572,0.991291374947447,columbia-train,"{""C"": 16.63157894736842, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9900000000000004,0.9984615384615384,0.983215367965368,0.9903528000464692,columbia-train,"{""C"": 32.26315789473684, ""gamma"": 0.09236708571873885}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9841666666666667,0.9986666666666668,0.9716773226773224,0.9840258366905256,columbia-train,"{""C"": 42.68421052631579, ""gamma"": 0.0017433288221999908}",1,mv_svm,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9908333333333336,0.9943333333333332,0.98897668997669,0.9902226669303762,columbia-train,"{""C"": 58.315789473684205, ""gamma"": 0.0038566204211634724}",1,mv_svm,,,,RhythmData,0.9,0.8,1.0,0.9090909090909092
0.9925000000000002,1.0,0.9855370936253288,0.9924466194031412,columbia-train,"{""C"": 63.526315789473685, ""gamma"": 0.008531678524172814}",1,mv_svm,,,,RhythmData,0.9,0.8,1.0,0.9090909090909092
0.9866666666666668,1.0,0.9715964590964592,0.9850422980301544,columbia-train,"{""C"": 79.1578947368421, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9858333333333336,1.0,0.9722434787434788,0.9853890173295718,columbia-train,"{""C"": 84.36842105263158, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9908333333333336,0.9954615384615384,0.9865810855810854,0.9902691123945128,columbia-train,"{""C"": 100.0, ""gamma"": 0.0017433288221999908}",1,mv_svm,,,,RhythmData,0.9,0.8,1.0,0.9090909090909092
0.99,0.998,0.9825843323343324,0.9902273802167016,columbia-train,"{""C"": 100.0, ""gamma"": 0.008531678524172814}",1,mv_svm,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9916666666666668,1.0,0.9843722943722945,0.9917834467743722,columbia-train,"{""hidden_neurons"": [50], ""dropout"": 0.0}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9958333333333332,1.0,0.9926043956043956,0.9961592981287132,columbia-train,"{""hidden_neurons"": [50, 50], ""dropout"": 0.0}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9966666666666668,0.9981818181818182,0.9951048951048952,0.9967068783068784,columbia-train,"{""hidden_neurons"": [50, 50, 50], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9925,1.0,0.9847874347874348,0.9919941758345848,columbia-train,"{""hidden_neurons"": [100], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9908333333333336,0.9969230769230768,0.9866428571428572,0.9912257213081012,columbia-train,"{""hidden_neurons"": [100], ""dropout"": 0.5}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9958333333333336,1.0,0.9919595959595958,0.9958021829421424,columbia-train,"{""hidden_neurons"": [100, 100], ""dropout"": 0.0}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9974999999999998,1.0,0.9961666666666668,0.9979770114942528,columbia-train,"{""hidden_neurons"": [100, 100], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9966666666666666,1.0,0.9941622103386809,0.9969280538302278,columbia-train,"{""hidden_neurons"": [100, 100, 100], ""dropout"": 0.0}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9966666666666666,1.0,0.9921818181818182,0.9957727652464494,columbia-train,"{""hidden_neurons"": [100, 100, 100], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9875000000000002,0.9983333333333332,0.9780168720168716,0.9876907285350356,columbia-train,"{""C"": 47.89473684210526, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.995,1.0,0.9909647852147851,0.9953024966267506,columbia-train,"{""C"": 53.10526315789473, ""gamma"": 0.008531678524172814}",1,mv_svm,,,,RhythmData,0.9,0.8,1.0,0.9090909090909092
0.995,1.0,0.9898179598179598,0.9946562474562474,columbia-train,"{""hidden_neurons"": [100, 100, 100, 100, 100], ""dropout"": 0}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9933333333333336,0.9981818181818182,0.988878205128205,0.9933872204985812,columbia-train,"{""hidden_neurons"": [100, 100, 100, 100, 100], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9958333333333336,1.0,0.9920714285714286,0.9958076993249406,columbia-train,"{""hidden_neurons"": [100, 100, 100, 100, 100, 100], ""dropout"": 0}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.995,1.0,0.9897179487179486,0.994625171624714,columbia-train,"{""hidden_neurons"": [100, 100, 100, 100, 100, 100], ""dropout"": 0.25}",1,mv_nn,,,,RhythmData,0.95,0.9,1.0,0.9523809523809524
0.9866666666666668,0.99,0.9832780552780552,0.9866622557881136,columbia-train,"{""C"": 58.315789473684205, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9883333333333336,0.9931168831168828,0.984358698920618,0.9887207695967144,columbia-train,"{""C"": 84.36842105263158, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9908333333333336,0.9983333333333334,0.9828339079221432,0.9902137905278836,columbia-train,"{""C"": 89.57894736842105, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9883333333333334,0.9933333333333332,0.9826845376845376,0.987611107051516,columbia-train,"{""C"": 100.0, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9891666666666667,0.9958095238095238,0.9816984126984124,0.9875281735559028,columbia-train,"{""C"": 100.0, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9866666666666668,0.9929111721611724,0.9827177658942364,0.9861035144242845,columbia-train,"{""hidden_neurons"": [200, 200, 200], ""dropout"": 0.0}",1,mv_nn,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.9875000000000002,0.9920064102564101,0.984120768120768,0.9873170555711874,columbia-train,"{""hidden_neurons"": [200, 200, 200], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.9891666666666667,0.9946666666666668,0.9846793402675754,0.9898031357725512,columbia-train,"{""C"": 6.2105263157894735, ""gamma"": 0.018873918221350997}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9816666666666668,0.9782073482073482,0.9845362137862138,0.9829990374502432,columbia-train,"{""C"": 11.421052631578947, ""gamma"": 0.09236708571873885}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9916666666666668,1.0,0.9828668831168829,0.9910429963017252,columbia-train,"{""C"": 16.63157894736842, ""gamma"": 0.0038566204211634724}",1,mv_svm,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.99,0.9966666666666666,0.9836611721611722,0.9899334499685278,columbia-train,"{""C"": 16.63157894736842, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9808333333333334,0.977439393939394,0.9854462400344752,0.9824313264391225,columbia-train,"{""C"": 32.26315789473684, ""gamma"": 0.09236708571873885}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9883333333333332,0.9988235294117648,0.9798351648351646,0.9880307714829454,columbia-train,"{""C"": 42.68421052631579, ""gamma"": 0.0017433288221999908}",1,mv_svm,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.9908333333333336,1.0,0.9839322344322344,0.9916062521896138,columbia-train,"{""C"": 58.315789473684205, ""gamma"": 0.0038566204211634724}",1,mv_svm,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.9900000000000004,0.9971428571428572,0.9818257575757576,0.9885649329106968,columbia-train,"{""C"": 63.526315789473685, ""gamma"": 0.008531678524172814}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.99,0.9966666666666668,0.9840145051027404,0.9901187557403448,columbia-train,"{""C"": 79.1578947368421, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9916666666666668,1.0,0.9829963092463092,0.9911093732955468,columbia-train,"{""C"": 84.36842105263158, ""gamma"": 0.04175318936560409}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9916666666666668,1.0,0.9848033078033076,0.9920963581701212,columbia-train,"{""C"": 100.0, ""gamma"": 0.0017433288221999908}",1,mv_svm,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.9908333333333336,0.9940659340659341,0.9868128456510808,0.9908739036354188,columbia-train,"{""C"": 100.0, ""gamma"": 0.008531678524172814}",1,mv_svm,,,,MIRData,0.975,0.95,1.0,0.975609756097561
0.9824999999999998,0.9915454545454544,0.9752488344988344,0.982846902792667,columbia-train,"{""hidden_neurons"": [50], ""dropout"": 0.0}",1,mv_nn,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.9858333333333332,0.9932115384615384,0.9791600066600066,0.9838053123715796,columbia-train,"{""hidden_neurons"": [50, 50], ""dropout"": 0.0}",1,mv_nn,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.9791666666666664,0.985080022918258,0.974044844044844,0.9766219840593241,columbia-train,"{""hidden_neurons"": [50, 50, 50], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.9775,0.9837857142857142,0.9709579309579308,0.9744293609754352,columbia-train,"{""hidden_neurons"": [100], ""dropout"": 0.25}",1,mv_nn,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
0.9666666666666668,0.9658965674848023,0.9687793709558414,0.9661888114595464,columbia-train,"{""hidden_neurons"": [100], ""dropout"": 0.5}",1,mv_nn,,,,MIRData,0.95,0.9,1.0,0.9523809523809524
